Theater Name,Film Title,Format,Showtime,Daypart,Ticket Type,Price,Capacity,Previous Price,Price_Change
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,1:15p,Matinee,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,1:15p,Matinee,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,4:10p,Twilight,Adult,$15.05,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,4:10p,Twilight,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,4:10p,Twilight,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,7:00p,Prime,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,7:00p,Prime,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,7:00p,Prime,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,9:25p,Late Night,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,9:25p,Late Night,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,9:25p,Late Night,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,12:50p,Matinee,Adult,$15.05,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,12:50p,Matinee,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,12:50p,Matinee,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,4:00p,Twilight,Adult,$15.05,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,4:00p,Twilight,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,4:00p,Twilight,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,7:30p,Prime,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,7:30p,Prime,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,7:30p,Prime,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,10:15p,Late Night,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,10:15p,Late Night,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,Superman (2025),2D,10:15p,Late Night,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,11:45a,Matinee,Adult,$15.05,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,11:45a,Matinee,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,11:45a,Matinee,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,2:55p,Matinee,Adult,$15.05,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,2:55p,Matinee,Child,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,2:55p,Matinee,Senior,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,6:15p,Prime,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,6:15p,Prime,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,6:15p,Prime,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,9:35p,Late Night,Adult,$18.29,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,9:35p,Late Night,Senior,$16.68,N/A,N/A,N/A
Regal UA Cottonwood,Jurassic World Rebirth (2025),2D,9:35p,Late Night,Child,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,11:40a,Matinee,Adult,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,11:40a,Matinee,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,11:40a,Matinee,Senior,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,3:10p,Matinee,Adult,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,3:10p,Matinee,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,3:10p,Matinee,Senior,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,6:40p,Prime,Adult,$17.74,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,6:40p,Prime,Senior,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,F1 The Movie (2025),2D,6:40p,Prime,Child,$15.05,N/A,N/A,N/A
